"itemSet","support"
600,291013
["?"],0.3052683407188577
["y"],0.5910881339241753
["p"],1
["f"],1
["c"],0.8552437223042836
["k"],0.6469719350073855
["e"],0.9645494830132939
["d"],0.38749384539635645
["o"],0.9217134416543574
["n"],0.8778926637124569
["b"],0.9470704086656819
["g"],0.5209256523879862
["l"],0.31117676021664203
["s"],0.8028064992614475
["t"],0.7602166420482521
["v"],0.49729197439684886
["w"],0.9763663220088626
["x"],0.4500246184145741
["e","o","p","s","t","v"],0.3289020187099951
["e","o","p","s","t","w"],0.6272772033481043
["e","o","p","s","v","w"],0.3540128015755785
["e","o","p","s","w","x"],0.3126538650910881
["e","o","p","t","v","w"],0.3466272772033481
["b","e","g","n","p","s"],0.33210241260462825
["b","e","g","n","p","t"],0.32840965041851305
["b","e","g","n","p","w"],0.4091580502215657
["b","e","n","p","s","t"],0.6506646971935007
["b","e","n","p","s","v"],0.3520433284096504
["b","e","n","p","s","w"],0.6787296898079763
["b","e","n","p","s","x"],0.30920728705071393
["b","e","n","p","t","v"],0.3417035942885278
["b","e","n","p","t","w"],0.6774987690792713
["b","e","n","p","v","w"],0.40472673559822747
["b","e","n","p","w","x"],0.35942885278188086
["e","g","n","p","s","t"],0.3360413589364845
["e","g","n","p","s","w"],0.3552437223042836
["e","g","n","p","t","w"],0.34416543574593794
["e","n","p","s","t","v"],0.3397341211225997
["e","n","p","s","t","w"],0.6821762678483506
["e","n","p","s","v","w"],0.36484490398818314
["e","n","p","s","w","x"],0.3259478089611029
["e","n","p","t","v","w"],0.35745937961595275
["e","n","p","t","w","x"],0.30379123584441164
["b","e","g","p","s","t"],0.33013293943870015
["b","e","g","p","s","w"],0.3419497784342688
["b","e","g","p","t","w"],0.33825701624815363
["b","e","p","s","t","v"],0.32397833579517477
["b","e","p","s","t","w"],0.6664204825209257
["b","e","p","s","v","w"],0.34022648941408173
["b","e","p","s","w","x"],0.31117676021664203
["b","e","p","t","v","w"],0.3417035942885278
["e","g","p","s","t","w"],0.3458887247661251
["e","p","s","t","v","w"],0.3397341211225997
["e","p","s","t","w","x"],0.3018217626784835
["b","d","n","o","p","s"],0.31314623338257014
["b","d","n","o","p","w"],0.3495814869522403
["d","n","o","p","s","w"],0.3190546528803545
["b","d","o","p","s","w"],0.31314623338257014
["b","d","n","p","s","w"],0.31363860167405216
["b","g","n","o","p","w"],0.36681437715411125
["b","n","o","p","s","t"],0.5800098473658296
["b","n","o","p","s","v"],0.3412112259970458
["b","n","o","p","s","w"],0.6080748399803053
["b","n","o","p","t","v"],0.3308714918759232
["b","n","o","p","t","w"],0.603643525356967
["b","n","o","p","v","w"],0.39389463318562284
["b","n","o","p","w","x"],0.3357951747907435
["g","n","o","p","s","w"],0.3151157065484983
["g","n","o","p","t","w"],0.3018217626784835
["n","o","p","s","t","v"],0.3289020187099951
["n","o","p","s","t","w"],0.6115214180206795
["n","o","p","s","v","w"],0.3540128015755785
["n","o","p","s","w","x"],0.3047759724273757
["n","o","p","t","v","w"],0.3466272772033481
["b","g","o","p","s","t"],0.31363860167405216
["b","g","o","p","s","w"],0.3254554406696209
["b","g","o","p","t","w"],0.31954702117183653
["b","o","p","s","t","v"],0.3308714918759232
["b","o","p","s","t","w"],0.6312161496799606
["b","o","p","s","v","w"],0.34711964549483015
["b","o","p","s","w","x"],0.30773018217626785
["b","o","p","t","v","w"],0.34859675036927623
["g","o","p","s","t","w"],0.3293943870014771
["o","p","s","t","v","w"],0.3466272772033481
["b","g","n","p","s","t"],0.32028557360905957
["b","g","n","p","s","w"],0.33210241260462825
["b","g","n","p","t","w"],0.32840965041851305
["b","n","p","s","t","v"],0.32397833579517477
["b","n","p","s","t","w"],0.6506646971935007
["b","n","p","s","v","w"],0.34022648941408173
["b","n","p","s","w","x"],0.3032988675529296
["b","n","p","t","v","w"],0.3417035942885278
["g","n","p","s","t","w"],0.3360413589364845
["n","p","s","t","v","w"],0.3397341211225997
["b","g","p","s","t","w"],0.3537666174298375
["b","p","s","t","v","w"],0.3417035942885278
["b","p","s","t","w","x"],0.30379123584441164
["c","e","f","k","n","o"],0.45790251107828656
["b","c","e","f","k","o"],0.5142786804529789
["c","e","f","k","o","s"],0.36287543082225504
["c","e","f","k","o","t"],0.35475135401280156
["c","e","f","k","o","v"],0.3375184638109306
["c","e","f","k","o","w"],0.5386509108813392
["b","c","e","f","k","n"],0.4404234367306745
["c","e","f","k","n","s"],0.3552437223042836
["c","e","f","k","n","t"],0.34736582964057117
["c","e","f","k","n","v"],0.3020679468242245
["c","e","f","k","n","w"],0.464795667159035
["b","c","e","f","k","s"],0.34391925160019693
["b","c","e","f","k","t"],0.3434268833087149
["b","c","e","f","k","v"],0.3210241260462826
["b","c","e","f","k","w"],0.5211718365337272
["c","e","f","k","s","t"],0.345150172328902
["c","e","f","k","s","w"],0.36509108813392416
["c","e","f","k","t","w"],0.36312161496799605
["c","e","f","k","v","w"],0.3345642540620384
["b","c","f","k","n","o"],0.4276218611521418
["c","f","k","n","o","s"],0.34711964549483015
["c","f","k","n","o","t"],0.33899556868537667
["c","f","k","n","o","v"],0.3020679468242245
["c","f","k","n","o","w"],0.4519940915805022
["b","c","f","k","o","s"],0.3357951747907435
["b","c","f","k","o","t"],0.3350566223535204
["b","c","f","k","o","v"],0.3210241260462826
["b","c","f","k","o","w"],0.5083702609551944
["c","f","k","o","s","t"],0.33702609551944857
["c","f","k","o","s","w"],0.35696701132447073
["c","f","k","o","t","w"],0.35475135401280156
["c","f","k","o","v","w"],0.3345642540620384
["b","c","f","k","n","s"],0.32816346627277204
["b","c","f","k","n","t"],0.32767109798129
["b","c","f","k","n","w"],0.4345150172328902
["c","f","k","n","s","t"],0.3293943870014771
["c","f","k","n","s","w"],0.34933530280649927
["c","f","k","n","t","w"],0.34736582964057117
["b","c","f","k","s","t"],0.3254554406696209
["b","c","f","k","s","w"],0.3380108321024126
["b","c","f","k","t","w"],0.3434268833087149
["b","c","f","k","v","w"],0.31806991629739045
["c","f","k","s","t","w"],0.345150172328902
["c","d","e","f","n","o"],0.3466272772033481
["b","c","d","e","f","o"],0.36139832594780896
["c","d","e","f","o","s"],0.3072378138847858
["c","d","e","f","o","w"],0.3702609551944855
["b","c","d","e","f","n"],0.3431806991629739
["c","d","e","f","n","s"],0.30773018217626785
["c","d","e","f","n","w"],0.3520433284096504
["b","c","d","e","f","s"],0.3018217626784835
["b","c","d","e","f","w"],0.36681437715411125
["c","d","e","f","s","w"],0.30773018217626785
["b","c","e","f","n","o"],0.6373707533234859
["c","e","f","n","o","s"],0.5782865583456426
["c","e","f","n","o","t"],0.5288035450516987
["c","e","f","n","o","v"],0.41851304775972425
["c","e","f","n","o","w"],0.6666666666666666
["c","e","f","n","o","x"],0.31117676021664203
["b","c","e","f","g","o"],0.3372722796651896
["b","c","e","f","l","o"],0.30157557853274247
["b","c","e","f","o","s"],0.5448055145248646
["b","c","e","f","o","t"],0.5130477597242737
["b","c","e","f","o","v"],0.4263909404234367
["b","c","e","f","o","w"],0.7003938946331856
["b","c","e","f","o","x"],0.3308714918759232
["c","e","f","g","o","w"],0.3604135893648449
["c","e","f","o","s","t"],0.5268340718857706
["c","e","f","o","s","v"],0.3517971442639094
["c","e","f","o","s","w"],0.57040866568193
["c","e","f","o","t","v"],0.3348104382077794
["c","e","f","o","t","w"],0.5445593303791236
["c","e","f","o","v","w"],0.44214672575086167
["c","e","f","o","w","x"],0.34859675036927623
["b","c","e","f","n","s"],0.5664697193500738
["b","c","e","f","n","t"],0.535696701132447
["b","c","e","f","n","v"],0.4017725258493353
["b","c","e","f","n","w"],0.656573116691285
["c","e","f","g","n","w"],0.3023141309699655
["c","e","f","n","s","t"],0.5484982767109798
["c","e","f","n","s","v"],0.362629246676514
["c","e","f","n","s","w"],0.5920728705071393
["c","e","f","n","t","v"],0.345642540620384
["c","e","f","n","t","w"],0.5672082717872969
["c","e","f","n","v","w"],0.4175283111767602
["c","e","f","n","w","x"],0.3170851797144264
["b","c","e","f","g","w"],0.34416543574593794
["b","c","e","f","s","t"],0.5327424913835549
["b","c","e","f","s","v"],0.3380108321024126
["b","c","e","f","s","w"],0.5585918266863614
["b","c","e","f","t","v"],0.32988675529295913
["b","c","e","f","t","w"],0.551452486459872
["b","c","e","f","v","w"],0.4254062038404727
["b","c","e","f","w","x"],0.33677991137370755
["c","e","f","s","t","v"],0.32791728212703103
["c","e","f","s","t","w"],0.5642540620384048
["c","e","f","s","v","w"],0.35081240768094535
["c","e","f","t","v","w"],0.345642540620384
["b","c","d","f","n","o"],0.3377646479566716
["c","d","f","n","o","s"],0.3072378138847858
["c","d","f","n","o","w"],0.3466272772033481
["b","c","d","f","o","s"],0.30132939438700146
["b","c","d","f","o","w"],0.36139832594780896
["c","d","f","o","s","w"],0.3072378138847858
["b","c","d","f","n","s"],0.3018217626784835
["b","c","d","f","n","w"],0.3431806991629739
["c","d","f","n","s","w"],0.30773018217626785
["b","c","d","f","s","w"],0.3018217626784835
["b","c","f","n","o","s"],0.5290497291974396
["b","c","f","n","o","t"],0.49729197439684886
["b","c","f","n","o","v"],0.3909404234367307
["b","c","f","n","o","w"],0.6137370753323486
["c","f","n","o","s","t"],0.5110782865583456
["c","f","n","o","s","v"],0.3517971442639094
["c","f","n","o","s","w"],0.5546528803545052
["c","f","n","o","t","v"],0.3348104382077794
["c","f","n","o","t","w"],0.5288035450516987
["c","f","n","o","v","w"],0.4066962087641556
["c","f","n","o","w","x"],0.3052683407188577
["b","c","f","g","o","w"],0.36090595765632694
["b","c","f","o","s","t"],0.5307730182176268
["b","c","f","o","s","v"],0.344903988183161
["b","c","f","o","s","w"],0.5566223535204333
["b","c","f","o","t","v"],0.33677991137370755
["b","c","f","o","t","w"],0.5484982767109798
["b","c","f","o","v","w"],0.4322993599212211
["b","c","f","o","w","x"],0.34268833087149186
["c","f","o","s","t","v"],0.3348104382077794
["c","f","o","s","t","w"],0.5622845888724766
["c","f","o","s","v","w"],0.35770556376169377
["c","f","o","t","v","w"],0.35253569670113244
["b","c","f","n","s","t"],0.51698670605613
["b","c","f","n","s","v"],0.3380108321024126
["b","c","f","n","s","w"],0.5428360413589365
["b","c","f","n","t","v"],0.32988675529295913
["b","c","f","n","t","w"],0.535696701132447
["b","c","f","n","v","w"],0.38995568685376664
["c","f","n","s","t","v"],0.32791728212703103
["c","f","n","s","t","w"],0.5484982767109798
["c","f","n","s","v","w"],0.35081240768094535
["c","f","n","t","v","w"],0.345642540620384
["b","c","f","s","t","v"],0.32988675529295913
["b","c","f","s","t","w"],0.568193008370261
["b","c","f","s","v","w"],0.34391925160019693
["b","c","f","t","v","w"],0.3476120137863122
["c","f","s","t","v","w"],0.345642540620384
["b","e","f","k","n","o"],0.4876907927129493
["e","f","k","n","o","s"],0.4032496307237814
["e","f","k","n","o","t"],0.39807976366322007
["e","f","k","n","o","v"],0.30305268340718855
["e","f","k","n","o","w"],0.5120630231413097
["b","e","f","k","o","s"],0.39192516001969474
["b","e","f","k","o","t"],0.39414081733136386
["b","e","f","k","o","v"],0.32200886262924666
["b","e","f","k","o","w"],0.568439192516002
["e","f","g","k","o","w"],0.30785327424913833
["e","f","k","o","s","t"],0.39241752831117677
["e","f","k","o","s","w"],0.41309699655342197
["e","f","k","o","t","w"],0.413835548990645
["e","f","k","o","v","w"],0.3355489906450025
["b","e","f","k","n","s"],0.4116198916789759
["b","e","f","k","n","t"],0.41629739044805514
["b","e","f","k","n","w"],0.5241260462826194
["e","f","k","n","s","t"],0.4121122599704579
["e","f","k","n","s","w"],0.4327917282127031
["e","f","k","n","t","w"],0.4359921221073363
["e","f","k","n","v","w"],0.3000984736582964
["b","e","f","g","k","w"],0.32311669128508125
["b","e","f","k","s","t"],0.40817331363860165
["b","e","f","k","s","w"],0.42146725750861647
["b","e","f","k","t","w"],0.4320531757754801
["b","e","f","k","v","w"],0.3190546528803545
["e","f","k","s","t","w"],0.4278680452978828
["b","f","k","n","o","s"],0.3761693746922698
["b","f","k","n","o","t"],0.37838503200393897
["b","f","k","n","o","w"],0.4817823732151649
["f","k","n","o","s","t"],0.3766617429837518
["f","k","n","o","s","w"],0.397341211225997
["f","k","n","o","t","w"],0.39807976366322007
["f","k","n","o","v","w"],0.3000984736582964
["b","f","k","o","s","t"],0.3727227966518956
["b","f","k","o","s","w"],0.3860167405219104
["b","f","k","o","t","w"],0.39414081733136386
["b","f","k","o","v","w"],0.3190546528803545
["f","k","o","s","t","w"],0.39241752831117677
["b","f","k","n","s","t"],0.39241752831117677
["b","f","k","n","s","w"],0.4057114721811915
["b","f","k","n","t","w"],0.41629739044805514
["f","k","n","s","t","w"],0.4121122599704579
["b","f","k","s","t","w"],0.40817331363860165
["b","d","e","f","n","o"],0.3495814869522403
["d","e","f","n","o","s"],0.3190546528803545
["d","e","f","n","o","w"],0.3584441161989168
["b","d","e","f","o","s"],0.31314623338257014
["b","d","e","f","o","w"],0.37321516494337764
["d","e","f","o","s","w"],0.3190546528803545
["b","d","e","f","n","s"],0.31363860167405216
["b","d","e","f","n","w"],0.35499753815854257
["d","e","f","n","s","w"],0.31954702117183653
["b","d","e","f","s","w"],0.31363860167405216
["b","e","f","g","n","o"],0.36681437715411125
["b","e","f","n","o","s"],0.6317085179714427
["b","e","f","n","o","t"],0.603643525356967
["b","e","f","n","o","v"],0.4057114721811915
["b","e","f","n","o","w"],0.7230428360413589
["b","e","f","n","o","x"],0.3417035942885278
["e","f","g","n","o","s"],0.3151157065484983
["e","f","g","n","o","t"],0.3018217626784835
["e","f","g","n","o","w"],0.38995568685376664
["e","f","n","o","s","t"],0.6115214180206795
["e","f","n","o","s","v"],0.3658296405711472
["e","f","n","o","s","w"],0.6573116691285081
["e","f","n","o","s","x"],0.31068439192516
["e","f","n","o","t","v"],0.3466272772033481
["e","f","n","o","t","w"],0.6351550960118169
["e","f","n","o","v","w"],0.42146725750861647
["e","f","n","o","w","x"],0.35942885278188086
["b","e","f","g","o","s"],0.3018217626784835
["b","e","f","g","o","w"],0.43180699162973907
["b","e","f","o","s","t"],0.5957656326932546
["b","e","f","o","s","v"],0.3412112259970458
["b","e","f","o","s","w"],0.6238306253077301
["b","e","f","o","t","v"],0.3308714918759232
["b","e","f","o","t","w"],0.6193993106843919
["b","e","f","o","v","w"],0.4293451501723289
["b","e","f","o","w","x"],0.379123584441162
["e","f","g","o","s","t"],0.30576070901033975
["e","f","g","o","s","w"],0.3249630723781389
["e","f","g","o","t","w"],0.31166912850812406
["e","f","o","s","t","v"],0.3289020187099951
["e","f","o","s","t","w"],0.6272772033481043
["e","f","o","s","v","w"],0.3540128015755785
["e","f","o","s","w","x"],0.3126538650910881
["e","f","o","t","v","w"],0.3466272772033481
["b","e","f","g","n","s"],0.33210241260462825
["b","e","f","g","n","t"],0.32840965041851305
["b","e","f","g","n","w"],0.4091580502215657
["b","e","f","n","s","t"],0.6506646971935007
["b","e","f","n","s","v"],0.3520433284096504
["b","e","f","n","s","w"],0.6787296898079763
["b","e","f","n","s","x"],0.30920728705071393
["b","e","f","n","t","v"],0.3417035942885278
["b","e","f","n","t","w"],0.6774987690792713
["b","e","f","n","v","w"],0.40472673559822747
["b","e","f","n","w","x"],0.35942885278188086
["e","f","g","n","s","t"],0.3360413589364845
["e","f","g","n","s","w"],0.3552437223042836
["e","f","g","n","t","w"],0.34416543574593794
["e","f","n","s","t","v"],0.3397341211225997
["e","f","n","s","t","w"],0.6821762678483506
["e","f","n","s","v","w"],0.36484490398818314
["e","f","n","s","w","x"],0.3259478089611029
["e","f","n","t","v","w"],0.35745937961595275
["e","f","n","t","w","x"],0.30379123584441164
["b","e","f","g","s","t"],0.33013293943870015
["b","e","f","g","s","w"],0.3419497784342688
["b","e","f","g","t","w"],0.33825701624815363
["b","e","f","s","t","v"],0.32397833579517477
["b","e","f","s","t","w"],0.6664204825209257
["b","e","f","s","v","w"],0.34022648941408173
["b","e","f","s","w","x"],0.31117676021664203
["b","e","f","t","v","w"],0.3417035942885278
["e","f","g","s","t","w"],0.3458887247661251
["e","f","s","t","v","w"],0.3397341211225997
["e","f","s","t","w","x"],0.3018217626784835
["b","d","f","n","o","s"],0.31314623338257014
["b","d","f","n","o","w"],0.3495814869522403
["d","f","n","o","s","w"],0.3190546528803545
["b","d","f","o","s","w"],0.31314623338257014
["b","d","f","n","s","w"],0.31363860167405216
["b","f","g","n","o","w"],0.36681437715411125
["b","f","n","o","s","t"],0.5800098473658296
["b","f","n","o","s","v"],0.3412112259970458
["b","f","n","o","s","w"],0.6080748399803053
["b","f","n","o","t","v"],0.3308714918759232
["b","f","n","o","t","w"],0.603643525356967
["b","f","n","o","v","w"],0.39389463318562284
["b","f","n","o","w","x"],0.3357951747907435
["f","g","n","o","s","w"],0.3151157065484983
["f","g","n","o","t","w"],0.3018217626784835
["f","n","o","s","t","v"],0.3289020187099951
["f","n","o","s","t","w"],0.6115214180206795
["f","n","o","s","v","w"],0.3540128015755785
["f","n","o","s","w","x"],0.3047759724273757
["f","n","o","t","v","w"],0.3466272772033481
["b","f","g","o","s","t"],0.31363860167405216
["b","f","g","o","s","w"],0.3254554406696209
["b","f","g","o","t","w"],0.31954702117183653
["b","f","o","s","t","v"],0.3308714918759232
["b","f","o","s","t","w"],0.6312161496799606
["b","f","o","s","v","w"],0.34711964549483015
["b","f","o","s","w","x"],0.30773018217626785
["b","f","o","t","v","w"],0.34859675036927623
["f","g","o","s","t","w"],0.3293943870014771
["f","o","s","t","v","w"],0.3466272772033481
["b","f","g","n","s","t"],0.32028557360905957
["b","f","g","n","s","w"],0.33210241260462825
["b","f","g","n","t","w"],0.32840965041851305
["b","f","n","s","t","v"],0.32397833579517477
["b","f","n","s","t","w"],0.6506646971935007
["b","f","n","s","v","w"],0.34022648941408173
["b","f","n","s","w","x"],0.3032988675529296
["b","f","n","t","v","w"],0.3417035942885278
["f","g","n","s","t","w"],0.3360413589364845
["f","n","s","t","v","w"],0.3397341211225997
["b","f","g","s","t","w"],0.3537666174298375
["b","f","s","t","v","w"],0.3417035942885278
["b","f","s","t","w","x"],0.30379123584441164
["b","c","e","k","n","o"],0.4276218611521418
["c","e","k","n","o","s"],0.34711964549483015
["c","e","k","n","o","t"],0.33899556868537667
["c","e","k","n","o","v"],0.3020679468242245
["c","e","k","n","o","w"],0.4519940915805022
["b","c","e","k","o","s"],0.3357951747907435
["b","c","e","k","o","t"],0.3350566223535204
