"itemSet","support"
699,516728
["p"],1
["x"],0.4500246184145741
["s"],0.8028064992614475
["n"],0.8778926637124569
["t"],0.7602166420482521
["f"],1
["c"],0.8552437223042836
["k"],0.6469719350073855
["e"],0.9645494830132939
["w"],0.9763663220088626
["o"],0.9217134416543574
["y"],0.5910881339241753
["b"],0.9470704086656819
["g"],0.5209256523879862
["l"],0.31117676021664203
["v"],0.49729197439684886
["d"],0.38749384539635645
["?"],0.3052683407188577
["b","c","o","s","w","y"],0.35610536681437716
["b","c","o","s","v","w"],0.3330871491875923
["b","c","d","o","s","w"],0.30132939438700146
["b","e","k","o","s","w"],0.3860167405219104
["b","e","o","s","w","y"],0.36312161496799605
["b","e","g","o","s","w"],0.3018217626784835
["b","e","o","s","v","w"],0.3293943870014771
["b","d","e","o","s","w"],0.31314623338257014
["c","e","f","k","n","t"],0.34736582964057117
["c","f","k","n","t","w"],0.34736582964057117
["c","f","k","n","o","t"],0.33899556868537667
["b","c","f","k","n","t"],0.32767109798129
["c","e","f","n","t","w"],0.5672082717872969
["c","e","f","n","o","t"],0.5288035450516987
["c","e","f","n","t","y"],0.396848842934515
["b","c","e","f","n","t"],0.535696701132447
["c","e","f","n","t","v"],0.345642540620384
["c","f","n","o","t","w"],0.5288035450516987
["c","f","n","t","w","y"],0.396848842934515
["b","c","f","n","t","w"],0.535696701132447
["c","f","n","t","v","w"],0.345642540620384
["c","f","n","o","t","y"],0.37567700640078777
["b","c","f","n","o","t"],0.49729197439684886
["c","f","n","o","t","v"],0.3348104382077794
["b","c","f","n","t","y"],0.3810930576070901
["b","c","f","n","t","v"],0.32988675529295913
["e","f","k","n","t","w"],0.4359921221073363
["e","f","k","n","o","t"],0.39807976366322007
["b","e","f","k","n","t"],0.41629739044805514
["f","k","n","o","t","w"],0.39807976366322007
["b","f","k","n","t","w"],0.41629739044805514
["b","f","k","n","o","t"],0.37838503200393897
["e","f","n","o","t","w"],0.6351550960118169
["e","f","n","t","w","y"],0.40275726243229937
["b","e","f","n","t","w"],0.6774987690792713
["e","f","g","n","t","w"],0.34416543574593794
["e","f","n","t","v","w"],0.35745937961595275
["e","f","n","o","t","y"],0.38158542589857214
["b","e","f","n","o","t"],0.603643525356967
["e","f","g","n","o","t"],0.3018217626784835
["e","f","n","o","t","v"],0.3466272772033481
["b","e","f","n","t","y"],0.3870014771048744
["b","e","f","g","n","t"],0.32840965041851305
["b","e","f","n","t","v"],0.3417035942885278
["f","n","o","t","w","y"],0.38158542589857214
["b","f","n","o","t","w"],0.603643525356967
["f","g","n","o","t","w"],0.3018217626784835
["f","n","o","t","v","w"],0.3466272772033481
["b","f","n","t","w","y"],0.3870014771048744
["b","f","g","n","t","w"],0.32840965041851305
["b","f","n","t","v","w"],0.3417035942885278
["b","f","n","o","t","y"],0.3658296405711472
["b","f","n","o","t","v"],0.3308714918759232
["c","e","k","n","t","w"],0.34736582964057117
["c","e","k","n","o","t"],0.33899556868537667
["b","c","e","k","n","t"],0.32767109798129
["c","k","n","o","t","w"],0.33899556868537667
["b","c","k","n","t","w"],0.32767109798129
["b","c","k","n","o","t"],0.3193008370260955
["c","e","n","o","t","w"],0.5288035450516987
["c","e","n","t","w","y"],0.396848842934515
["b","c","e","n","t","w"],0.535696701132447
["c","e","n","t","v","w"],0.345642540620384
["c","e","n","o","t","y"],0.37567700640078777
["b","c","e","n","o","t"],0.49729197439684886
["c","e","n","o","t","v"],0.3348104382077794
["b","c","e","n","t","y"],0.3810930576070901
["b","c","e","n","t","v"],0.32988675529295913
["c","n","o","t","w","y"],0.37567700640078777
["b","c","n","o","t","w"],0.49729197439684886
["c","n","o","t","v","w"],0.3348104382077794
["b","c","n","t","w","y"],0.3810930576070901
["b","c","n","t","v","w"],0.32988675529295913
["b","c","n","o","t","y"],0.3599212210733629
["b","c","n","o","t","v"],0.3190546528803545
["e","k","n","o","t","w"],0.39807976366322007
["b","e","k","n","t","w"],0.41629739044805514
["b","e","k","n","o","t"],0.37838503200393897
["b","k","n","o","t","w"],0.37838503200393897
["e","n","o","t","w","y"],0.38158542589857214
["b","e","n","o","t","w"],0.603643525356967
["e","g","n","o","t","w"],0.3018217626784835
["e","n","o","t","v","w"],0.3466272772033481
["b","e","n","t","w","y"],0.3870014771048744
["b","e","g","n","t","w"],0.32840965041851305
["b","e","n","t","v","w"],0.3417035942885278
["b","e","n","o","t","y"],0.3658296405711472
["b","e","n","o","t","v"],0.3308714918759232
["b","n","o","t","w","y"],0.3658296405711472
["b","n","o","t","v","w"],0.3308714918759232
["c","e","f","k","n","w"],0.464795667159035
["c","e","f","k","n","o"],0.45790251107828656
["c","e","f","k","n","y"],0.3341949778434269
["b","c","e","f","k","n"],0.4404234367306745
["c","e","f","k","n","v"],0.3020679468242245
["c","f","k","n","o","w"],0.4519940915805022
["c","f","k","n","w","y"],0.33124076809453473
["b","c","f","k","n","w"],0.4345150172328902
["c","f","k","n","o","y"],0.32533234859675036
["b","c","f","k","n","o"],0.4276218611521418
["c","f","k","n","o","v"],0.3020679468242245
["b","c","f","k","n","y"],0.3174544559330379
["c","e","f","n","o","w"],0.6666666666666666
["c","e","f","n","w","y"],0.49704579025110784
["b","c","e","f","n","w"],0.656573116691285
["c","e","f","g","n","w"],0.3023141309699655
["c","e","f","n","v","w"],0.4175283111767602
["c","d","e","f","n","w"],0.3520433284096504
["c","e","f","n","o","y"],0.483259478089611
["b","c","e","f","n","o"],0.6373707533234859
["c","e","f","n","o","v"],0.41851304775972425
["c","d","e","f","n","o"],0.3466272772033481
["b","c","e","f","n","y"],0.4775972427375677
["b","c","e","f","n","v"],0.4017725258493353
["b","c","d","e","f","n"],0.3431806991629739
["c","f","n","o","w","y"],0.4714426390940423
["b","c","f","n","o","w"],0.6137370753323486
["c","f","n","o","v","w"],0.4066962087641556
["c","d","f","n","o","w"],0.3466272772033481
["b","c","f","n","w","y"],0.465780403741999
["b","c","f","n","v","w"],0.38995568685376664
["b","c","d","f","n","w"],0.3431806991629739
["b","c","f","n","o","y"],0.4519940915805022
["b","c","f","n","o","v"],0.3909404234367307
["b","c","d","f","n","o"],0.3377646479566716
["e","f","k","n","o","w"],0.5120630231413097
["e","f","k","n","w","y"],0.33173313638601676
["b","e","f","k","n","w"],0.5241260462826194
["e","f","k","n","v","w"],0.3000984736582964
["e","f","k","n","o","y"],0.3258247168882324
["b","e","f","k","n","o"],0.4876907927129493
["e","f","k","n","o","v"],0.30305268340718855
["b","e","f","k","n","y"],0.3179468242245199
["f","k","n","o","w","y"],0.32287050713934023
["b","f","k","n","o","w"],0.4817823732151649
["f","k","n","o","v","w"],0.3000984736582964
["b","f","k","n","w","y"],0.31499261447562776
["b","f","k","n","o","y"],0.30908419497784345
["e","f","n","o","w","y"],0.47882816346627277
["b","e","f","n","o","w"],0.7230428360413589
["e","f","g","n","o","w"],0.38995568685376664
["e","f","n","o","v","w"],0.42146725750861647
["d","e","f","n","o","w"],0.3584441161989168
["b","e","f","n","w","y"],0.4731659281142294
["b","e","f","g","n","w"],0.4091580502215657
["b","e","f","n","v","w"],0.40472673559822747
["b","d","e","f","n","w"],0.35499753815854257
["b","e","f","n","o","y"],0.45937961595273263
["b","e","f","g","n","o"],0.36681437715411125
["b","e","f","n","o","v"],0.4057114721811915
["b","d","e","f","n","o"],0.3495814869522403
["b","f","n","o","w","y"],0.44756277695716395
["b","f","g","n","o","w"],0.36681437715411125
["b","f","n","o","v","w"],0.39389463318562284
["b","d","f","n","o","w"],0.3495814869522403
["c","e","k","n","o","w"],0.4519940915805022
["c","e","k","n","w","y"],0.33124076809453473
["b","c","e","k","n","w"],0.4345150172328902
["c","e","k","n","o","y"],0.32533234859675036
["b","c","e","k","n","o"],0.4276218611521418
["c","e","k","n","o","v"],0.3020679468242245
["b","c","e","k","n","y"],0.3174544559330379
["c","k","n","o","w","y"],0.3223781388478582
["b","c","k","n","o","w"],0.4217134416543575
["b","c","k","n","w","y"],0.31450024618414574
["b","c","k","n","o","y"],0.3085918266863614
["c","e","n","o","w","y"],0.4714426390940423
["b","c","e","n","o","w"],0.6137370753323486
["c","e","n","o","v","w"],0.4066962087641556
["c","d","e","n","o","w"],0.3466272772033481
["b","c","e","n","w","y"],0.465780403741999
["b","c","e","n","v","w"],0.38995568685376664
["b","c","d","e","n","w"],0.3431806991629739
["b","c","e","n","o","y"],0.4519940915805022
["b","c","e","n","o","v"],0.3909404234367307
["b","c","d","e","n","o"],0.3377646479566716
["b","c","n","o","w","y"],0.4401772525849335
["b","c","n","o","v","w"],0.379123584441162
["b","c","d","n","o","w"],0.3377646479566716
["e","k","n","o","w","y"],0.32287050713934023
["b","e","k","n","o","w"],0.4817823732151649
["e","k","n","o","v","w"],0.3000984736582964
["b","e","k","n","w","y"],0.31499261447562776
["b","e","k","n","o","y"],0.30908419497784345
["b","k","n","o","w","y"],0.30612998522895124
["b","e","n","o","w","y"],0.44756277695716395
["b","e","g","n","o","w"],0.36681437715411125
["b","e","n","o","v","w"],0.39389463318562284
["b","d","e","n","o","w"],0.3495814869522403
["c","e","f","k","t","w"],0.36312161496799605
["c","e","f","k","o","t"],0.35475135401280156
["b","c","e","f","k","t"],0.3434268833087149
["c","f","k","o","t","w"],0.35475135401280156
["b","c","f","k","t","w"],0.3434268833087149
["b","c","f","k","o","t"],0.3350566223535204
["c","e","f","o","t","w"],0.5445593303791236
["c","e","f","t","w","y"],0.4096504185130478
["b","c","e","f","t","w"],0.551452486459872
["c","e","f","t","v","w"],0.345642540620384
["c","e","f","o","t","y"],0.38847858197932056
["b","c","e","f","o","t"],0.5130477597242737
["c","e","f","o","t","v"],0.3348104382077794
["b","c","e","f","t","y"],0.39389463318562284
["b","c","e","f","t","v"],0.32988675529295913
["c","f","o","t","w","y"],0.38847858197932056
["b","c","f","o","t","w"],0.5484982767109798
["c","f","o","t","v","w"],0.35253569670113244
["b","c","f","t","w","y"],0.39389463318562284
["b","c","f","t","v","w"],0.3476120137863122
["b","c","f","o","t","y"],0.3727227966518956
["b","c","f","o","t","v"],0.33677991137370755
["e","f","k","o","t","w"],0.413835548990645
["b","e","f","k","t","w"],0.4320531757754801
["b","e","f","k","o","t"],0.39414081733136386
["b","f","k","o","t","w"],0.39414081733136386
["e","f","o","t","w","y"],0.39438700147710487
["b","e","f","o","t","w"],0.6193993106843919
["e","f","g","o","t","w"],0.31166912850812406
["e","f","o","t","v","w"],0.3466272772033481
["b","e","f","t","w","y"],0.3998030526834072
["b","e","f","g","t","w"],0.33825701624815363
["b","e","f","t","v","w"],0.3417035942885278
["b","e","f","o","t","y"],0.37863121614968
["b","e","f","o","t","v"],0.3308714918759232
["b","f","o","t","w","y"],0.37863121614968
["b","f","g","o","t","w"],0.31954702117183653
["b","f","o","t","v","w"],0.34859675036927623
["c","e","k","o","t","w"],0.35475135401280156
["b","c","e","k","t","w"],0.3434268833087149
["b","c","e","k","o","t"],0.3350566223535204
["b","c","k","o","t","w"],0.3350566223535204
["c","e","o","t","w","y"],0.38847858197932056
["b","c","e","o","t","w"],0.5130477597242737
["c","e","o","t","v","w"],0.3348104382077794
["b","c","e","t","w","y"],0.39389463318562284
["b","c","e","t","v","w"],0.32988675529295913
["b","c","e","o","t","y"],0.3727227966518956
["b","c","e","o","t","v"],0.3190546528803545
["b","c","o","t","w","y"],0.3727227966518956
["b","c","o","t","v","w"],0.33677991137370755
["b","e","k","o","t","w"],0.39414081733136386
["b","e","o","t","w","y"],0.37863121614968
["b","e","o","t","v","w"],0.3308714918759232
["c","e","f","k","o","w"],0.5386509108813392
["c","e","f","k","w","y"],0.40608074839980307
["b","c","e","f","k","w"],0.5211718365337272
["c","e","f","k","v","w"],0.3345642540620384
["c","e","f","k","o","y"],0.4001723289020187
["b","c","e","f","k","o"],0.5142786804529789
["c","e","f","k","o","v"],0.3375184638109306
["b","c","e","f","k","y"],0.39229443623830623
["b","c","e","f","k","v"],0.3210241260462826
["c","f","k","o","w","y"],0.39721811915312655
["b","c","f","k","o","w"],0.5083702609551944
["c","f","k","o","v","w"],0.3345642540620384
["b","c","f","k","w","y"],0.3893402264894141
["b","c","f","k","v","w"],0.31806991629739045
["b","c","f","k","o","y"],0.38343180699162976
["b","c","f","k","o","v"],0.3210241260462826
["c","e","f","o","w","y"],0.5462826193993107
["b","c","e","f","o","w"],0.7003938946331856
["c","e","f","g","o","w"],0.3604135893648449
["c","e","f","o","v","w"],0.44214672575086167
["c","d","e","f","o","w"],0.3702609551944855
["b","c","e","f","w","y"],0.5406203840472673
["b","c","e","f","g","w"],0.34416543574593794
["b","c","e","f","v","w"],0.4254062038404727
["b","c","d","e","f","w"],0.36681437715411125
["b","c","e","f","o","y"],0.5268340718857706
["b","c","e","f","g","o"],0.3372722796651896
["b","c","e","f","l","o"],0.30157557853274247
["b","c","e","f","o","v"],0.4263909404234367
["b","c","d","e","f","o"],0.36139832594780896
["b","c","f","o","w","y"],0.5150172328902018
["b","c","f","g","o","w"],0.36090595765632694
["b","c","f","o","v","w"],0.4322993599212211
["b","c","d","f","o","w"],0.36139832594780896
["e","f","k","o","w","y"],0.3977104874446086
["b","e","f","k","o","w"],0.568439192516002
["e","f","g","k","o","w"],0.30785327424913833
["e","f","k","o","v","w"],0.3355489906450025
["b","e","f","k","w","y"],0.3898325947808961
["b","e","f","g","k","w"],0.32311669128508125
["b","e","f","k","v","w"],0.3190546528803545
["b","e","f","k","o","y"],0.3839241752831118
["b","e","f","k","o","v"],0.32200886262924666
["b","f","k","o","w","y"],0.3809699655342196
["b","f","k","o","v","w"],0.3190546528803545
["b","e","f","o","w","y"],0.5224027572624323
["b","e","f","g","o","w"],0.43180699162973907
["b","e","f","o","v","w"],0.4293451501723289
["b","d","e","f","o","w"],0.37321516494337764
["c","e","k","o","w","y"],0.39721811915312655
["b","c","e","k","o","w"],0.5083702609551944
["c","e","k","o","v","w"],0.3345642540620384
["b","c","e","k","w","y"],0.3893402264894141
["b","c","e","k","v","w"],0.31806991629739045
["b","c","e","k","o","y"],0.38343180699162976
["b","c","e","k","o","v"],0.3210241260462826
["b","c","k","o","w","y"],0.38047759724273755
["b","c","k","o","v","w"],0.31806991629739045
["b","c","e","o","w","y"],0.5150172328902018
["b","c","e","g","o","w"],0.3372722796651896
["b","c","e","o","v","w"],0.41457410142786805
["b","c","d","e","o","w"],0.36139832594780896
["b","e","k","o","w","y"],0.3809699655342196
["b","e","k","o","v","w"],0.3190546528803545
["e","f","n","p","s","w","x"],0.3259478089611029
["e","f","n","o","p","s","x"],0.31068439192516
["b","e","f","n","p","s","x"],0.30920728705071393
["f","n","o","p","s","w","x"],0.3047759724273757
["b","f","n","p","s","w","x"],0.3032988675529296
["e","n","o","p","s","w","x"],0.3047759724273757
["b","e","n","p","s","w","x"],0.3032988675529296
["e","f","p","s","t","w","x"],0.3018217626784835
["b","f","p","s","t","w","x"],0.30379123584441164
["e","f","o","p","s","w","x"],0.3126538650910881
["b","e","f","p","s","w","x"],0.31117676021664203
["b","f","o","p","s","w","x"],0.30773018217626785
["e","f","n","p","t","w","x"],0.30379123584441164
["c","e","f","n","p","w","x"],0.3170851797144264
["c","e","f","n","o","p","x"],0.31117676021664203
["c","f","n","o","p","w","x"],0.3052683407188577
["e","f","n","o","p","w","x"],0.35942885278188086
["b","e","f","n","p","w","x"],0.35942885278188086
["b","e","f","n","o","p","x"],0.3417035942885278
["b","f","n","o","p","w","x"],0.3357951747907435
["c","e","n","o","p","w","x"],0.3052683407188577
["b","e","n","o","p","w","x"],0.3357951747907435
["c","e","f","o","p","w","x"],0.34859675036927623
["b","c","e","f","p","w","x"],0.33677991137370755
["b","c","e","f","o","p","x"],0.3308714918759232
["b","c","f","o","p","w","x"],0.34268833087149186
["b","e","f","o","p","w","x"],0.379123584441162
["b","c","e","o","p","w","x"],0.3249630723781389
["c","f","k","n","p","s","t"],0.3293943870014771
["c","e","f","n","p","s","t"],0.5484982767109798
["c","f","n","p","s","t","w"],0.5484982767109798
["c","f","n","o","p","s","t"],0.5110782865583456
["c","f","n","p","s","t","y"],0.37813884785819796
["b","c","f","n","p","s","t"],0.51698670605613
["c","f","n","p","s","t","v"],0.32791728212703103
["e","f","k","n","p","s","t"],0.4121122599704579
["f","k","n","p","s","t","w"],0.4121122599704579
["f","k","n","o","p","s","t"],0.3766617429837518
["b","f","k","n","p","s","t"],0.39241752831117677
["e","f","n","p","s","t","w"],0.6821762678483506
["e","f","n","o","p","s","t"],0.6115214180206795
["e","f","n","p","s","t","y"],0.38404726735598227
["b","e","f","n","p","s","t"],0.6506646971935007
["e","f","g","n","p","s","t"],0.3360413589364845
["e","f","n","p","s","t","v"],0.3397341211225997
["f","n","o","p","s","t","w"],0.6115214180206795
["f","n","p","s","t","w","y"],0.38404726735598227
["b","f","n","p","s","t","w"],0.6506646971935007
["f","g","n","p","s","t","w"],0.3360413589364845
["f","n","p","s","t","v","w"],0.3397341211225997
["f","n","o","p","s","t","y"],0.3638601674052191
["b","f","n","o","p","s","t"],0.5800098473658296
["f","n","o","p","s","t","v"],0.3289020187099951
["b","f","n","p","s","t","y"],0.3682914820285574
["b","f","g","n","p","s","t"],0.32028557360905957
["b","f","n","p","s","t","v"],0.32397833579517477
["c","e","k","n","p","s","t"],0.3293943870014771
["c","k","n","p","s","t","w"],0.3293943870014771
["c","k","n","o","p","s","t"],0.3212703101920236
["b","c","k","n","p","s","t"],0.30969965534219596
["c","e","n","p","s","t","w"],0.5484982767109798
["c","e","n","o","p","s","t"],0.5110782865583456
["c","e","n","p","s","t","y"],0.37813884785819796
["b","c","e","n","p","s","t"],0.51698670605613
["c","e","n","p","s","t","v"],0.32791728212703103
["c","n","o","p","s","t","w"],0.5110782865583456
["c","n","p","s","t","w","y"],0.37813884785819796
["b","c","n","p","s","t","w"],0.51698670605613
["c","n","p","s","t","v","w"],0.32791728212703103
["c","n","o","p","s","t","y"],0.3579517479074348
["b","c","n","o","p","s","t"],0.4795667159034958
["c","n","o","p","s","t","v"],0.3170851797144264
["b","c","n","p","s","t","y"],0.362383062530773
["b","c","n","p","s","t","v"],0.3121614967996061
["e","k","n","p","s","t","w"],0.4121122599704579
["e","k","n","o","p","s","t"],0.3766617429837518
["b","e","k","n","p","s","t"],0.39241752831117677
["k","n","o","p","s","t","w"],0.3766617429837518
["b","k","n","p","s","t","w"],0.39241752831117677
["b","k","n","o","p","s","t"],0.35696701132447073
